200.0	0.0
195.83333	-0.14652604797202876
191.66667	-0.292424299001266
187.5	-0.437070693443748
183.33333	-0.5798454810827396
179.16667	-0.7201369441405228
175.0	-0.857345005234062
170.83333	-0.9908817775230002
166.66667	-1.12017513036225
162.5	-1.2446720292682432
158.33333	-1.3638390429382365
154.16667	-1.4771656145195955
150.0	-1.5841670052332872
145.83333	-1.6843847387800097
141.66667	-1.7773894525131166
137.5	-1.8627833315975486
133.33333	-1.9402004737245246
129.16667	-2.0093092106191124
125.0	-2.0698139391912416
120.83333	-2.1214553925431745
116.66667	-2.164012342597502
112.5	-2.1973027578701383
108.33333	-2.2211839703558915
104.16667	-2.2355536938458536
100.0	-2.2403504638297744
95.83333	-2.235553693846429
91.66667	-2.2211839703570337
87.5	-2.197302757871838
83.33333	-2.164012342599746
79.16667	-2.1214553925459505
75.0	-2.069813939194533
70.83333	-2.009309210622878
66.66667	-1.9402004737287075
62.5	-1.8627833316020803
58.33333	-1.7773894525179117
54.16667	-1.6843847387849842
50.0	-1.5841670052383547
45.83333	-1.4771656145246712
41.66667	-1.3638390429432272
37.5	-1.2446720292730569
33.33333	-1.1201751303668004
29.16667	-0.9908817775271971
25.0	-0.8573450052378221
20.83333	-0.7201369441437748
16.66667	-0.5798454810854252
12.5	-0.43707069344581523
8.33333	-0.29242429900266975
4.16667	-0.14652604797273786
-1.5251059685787193e-18	0.0
