-5.779100085483663e-06	0.0
4.166664223923917	-0.42889852697441716
8.333324248426267	-0.8561078878716334
12.49999429634735	-1.2797249643552975
16.66666436822194	-1.6979107143089633
20.833324464118448	-2.1088636238898864
24.999994583843105	-2.5108209460959654
29.16666472705694	-2.9020575072442014
33.33332489330402	-3.2808951660564265
37.49999508201133	-3.645712184287462
41.66666529252933	-3.994944469664481
45.8333255241189	-4.327095060628455
49.99999577593568	-4.640742702315135
54.166666047079666	-4.934543083307623
58.33332633657695	-5.207237188199654
62.49999664336372	-5.457658444875879
66.66666696635035	-5.6847337835554725
70.83332730440422	-5.887490495599111
74.99999765634068	-6.065061688552511
79.16666802100852	-6.216687183825829
83.33332839728826	-6.3417187455021375
87.49999878411013	-6.4396240053241
91.66666918058414	-6.509988870563565
95.83332958603756	-6.552530345328759
100.0	-6.567151525918107
