1.3888844458153724	98.61111008717097	-4.6067434017033e-05	2.3232589276426758e-05	4.804422841851629e-06	2.3232589276426758e-05	-0.00021983241503128253	-2.4229477058004756e-06	4.804422841851629e-06	-2.4229477058004756e-06	-5.010584881887558e-07
5.555551128398675	98.61111005965336	-0.0001419039996652249	2.3631327572380687e-05	1.4699151741649603e-05	2.3631327572380684e-05	-0.00016787148147171197	-2.4162910146246485e-06	1.46991517416496e-05	-2.416291014624649e-06	-1.5226203972022755e-06
9.722214498495775	98.61111004580106	-0.0002324527796446035	2.319887318070756e-05	2.3851556539889802e-05	2.319887318070756e-05	-0.00022397432078124878	-2.2919720108694617e-06	2.3851556539889802e-05	-2.2919720108694625e-06	-2.4474000674047907e-06
13.88888455732921	98.61111003733811	-0.00032078227185030814	2.259612600017537e-05	3.247631087666901e-05	2.259612600017537e-05	-0.0003109408194545312	-2.0983282097588704e-06	3.247631087666902e-05	-2.09832820975887e-06	-3.2880493396447344e-06
18.05555130535348	98.61111003158473	-0.00040750643833650915	2.195863800306017e-05	4.052941989618226e-05	2.1958638003060175e-05	-0.0004063255669475883	-1.8492400185500263e-06	4.052941989618226e-05	-1.8492400185500265e-06	-4.0312162027689185e-06
22.22221474263696	98.61111002724414	-0.0004925524628513921	2.1304423814696186e-05	4.790301706134835e-05	2.130442381469619e-05	-0.0005030225492518749	-1.550674093209023e-06	4.790301706134835e-05	-1.5506740932090227e-06	-4.659332319013655e-06
26.388884869017566	98.61111002368727	-0.0005756475615284474	2.0624776916639022e-05	5.4479263610861836e-05	2.062477691663902e-05	-0.0005985388163139561	-1.2068214276978174e-06	5.447926361086182e-05	-1.2068214276978174e-06	-5.156844174878616e-06
30.555551684178333	98.61111002057942	-0.0006564629346340786	1.9907481952325455e-05	6.014726358906395e-05	1.9907481952325455e-05	-0.0006918108315917437	-8.220464720882495e-07	6.014726358906395e-05	-8.220464720882495e-07	-5.512339771162679e-06
34.72221518767233	98.61111001772761	-0.0007346584390955881	1.914242796812426e-05	6.480934921488538e-05	1.9142427968124265e-05	-0.0007822310116172735	-4.014819219173581e-07	6.48093492148854e-05	-4.0148192191735833e-07	-5.719404617989038e-06
38.888885378944934	98.6111100150019	-0.0008098963088415812	1.8322485032041622e-05	6.83839955934016e-05	1.8322485032041622e-05	-0.0008693462207435873	4.8878997515397327e-08	6.838399559340161e-05	4.887899751539739e-08	-5.776967745680758e-06
43.05555225734662	98.61111001229632	-0.0008818459639961479	1.7443239183587353e-05	7.080763174561334e-05	1.7443239183587353e-05	-0.0009527623645541395	5.222629029738867e-07	7.080763174561334e-05	5.222629029738868e-07	-5.689365668467929e-06
47.22221582212716	98.61111000952425	-0.0009501870161608542	1.650250781640426e-05	7.203594983770794e-05	1.6502507816404255e-05	-0.001032116282298449	1.0112715265766622e-06	7.203594983770797e-05	1.011271526576662e-06	-5.466178025860536e-06
51.38888607244918	98.611110006594	-0.001014610802471758	1.5499913826531873e-05	7.20447916002521e-05	1.5499913826531873e-05	-0.0011070680478397468	1.5080569752638953e-06	7.204479160025211e-05	1.5080569752638956e-06	-5.121855705125968e-06
55.55555300739711	98.61111000339109	-0.0010748219270513976	1.443660068379147e-05	7.083073839967338e-05	1.4436600683791472e-05	-0.0011772979020284347	2.0044866817759164e-06	7.083073839967338e-05	2.004486681775917e-06	-4.675166445391188e-06
59.722216625966084	98.61110999978379	-0.001130540543124153	1.3315008397659772e-05	6.84113410764141e-05	1.3315008397659772e-05	-0.0012425072607479522	2.4923207125016023e-06	6.841134107641408e-05	2.4923207125016028e-06	-4.148466641526253e-06
63.8888869270766	98.61110999559278	-0.0011815040142040807	1.2138722755556648e-05	6.48249754967574e-05	1.2138722755556648e-05	-0.0013024202662791247	2.9633866564727496e-06	6.482497549675742e-05	2.9633866564727496e-06	-3.5668335643561215e-06
68.05555390958358	98.61110999056454	-0.001227468715150906	1.0912422854218236e-05	6.013037468469983e-05	1.0912422854218236e-05	-0.0013567841128911836	3.40973820309417e-06	6.013037468469982e-05	3.4097382030941692e-06	-2.9570918542194234e-06
72.22221757226244	98.61110998436537	-0.0012682123723471784	9.641838013449462e-06	5.4405737482723434e-05	9.641838013449462e-06	-0.0014053717496120696	3.823828170582299e-06	5.440573748272344e-05	3.8238281705823e-06	-2.34675894092587e-06
76.38888791382477	98.61110997652635	-0.0013035357898525301	8.333730941221481e-06	4.774749943871188e-05	8.33373094122148e-06	-0.0014479861003002638	4.198688209061315e-06	4.774749943871189e-05	4.198688209061317e-06	-1.7629636645565936e-06
80.55555493292812	98.61110996638374	-0.001333264475262253	6.995908123003918e-06	4.0268801359639475e-05	6.995908123003917e-06	-0.001484468119577809	4.5281293306903685e-06	4.026880135963947e-05	4.5281293306903685e-06	-1.2313769220277925e-06
84.72221862815952	98.61110995302582	-0.0013572501926136663	5.637043969025638e-06	3.209760336644125e-05	5.637043969025638e-06	-0.0015147216580951514	4.807082126339289e-06	3.209760336644124e-05	4.807082126339289e-06	-7.751898261570642e-07
88.88888899805087	98.61110993515014	-0.0013753713094940105	4.265857507666482e-06	2.3374945718200153e-05	4.265857507666481e-06	-0.0015387844775102736	5.0324155622400125e-06	2.3374945718200153e-05	5.032415562240014e-06	-4.142015708795506e-07
