-1.547356284913557e-18	0.03741672999369715
4.16667	0.03733926349068724
8.33333	0.03695307320548985
12.5	0.036405041586948204
16.66667	0.035720411522510834
20.83333	0.03490353290317109
25.0	0.033956145293423376
29.16667	0.03288036282000267
33.33333	0.03167902215113429
37.5	0.030355655977174534
41.66667	0.028914468449055302
45.83333	0.027360292509004687
50.0	0.02569854526599092
54.16667	0.02393521788427326
58.33333	0.022076830299039382
62.5	0.02013037922652938
66.66667	0.018103325420133796
70.83333	0.016003539201250392
75.0	0.013839241229052696
79.16667	0.011618990084083675
83.33333	0.009351630919583838
87.5	0.007046265305260658
91.66667	0.004712341348933026
95.83333	0.0023598731216858577
100.0	0.0
