3.125	96.875	0.00034653556726920993	0.00017326778363460497	0.00017326778363460497	-1.909449550896559e-20	-1.909449550896559e-20	-0.00017326778363460497	-0.00017326778363460497	-0.00034653556726920993
9.375	96.875	0.0010362454218757955	0.0005181227109378977	0.0005181227109378977	-8.954143163333086e-21	-8.954143163333086e-21	-0.0005181227109378977	-0.0005181227109378977	-0.0010362454218757955
15.625	96.875	0.00171598746598042	0.00085799373299021	0.00085799373299021	-2.546887308855427e-21	-2.546887308855427e-21	-0.00085799373299021	-0.00085799373299021	-0.00171598746598042
21.875	96.875	0.0023792004513706316	0.0011896002256853158	0.0011896002256853158	8.266206211568803e-22	8.266206211568803e-22	-0.0011896002256853158	-0.0011896002256853158	-0.0023792004513706316
28.125	96.875	0.0030195012828199913	0.0015097506414099957	0.0015097506414099957	3.0938690284610625e-21	3.0938690284610625e-21	-0.0015097506414099957	-0.0015097506414099957	-0.0030195012828199913
34.375	96.875	0.003630722439351441	0.0018153612196757205	0.0018153612196757205	4.484929361566027e-21	4.484929361566027e-21	-0.0018153612196757205	-0.0018153612196757205	-0.003630722439351441
40.625	96.875	0.004206977814838675	0.0021034889074193373	0.0021034889074193373	5.385339818945119e-21	5.385339818945119e-21	-0.0021034889074193373	-0.0021034889074193373	-0.004206977814838675
46.875	96.875	0.0047427176779103845	0.0023713588389551923	0.0023713588389551923	5.922468669224017e-21	5.922468669224017e-21	-0.0023713588389551923	-0.0023713588389551923	-0.0047427176779103845
53.125	96.875	0.005232782581474601	0.0026163912907373006	0.0026163912907373006	6.178488628379708e-21	6.178488628379708e-21	-0.0026163912907373006	-0.0026163912907373006	-0.005232782581474601
59.375	96.875	0.0056724529270785005	0.0028362264635392502	0.0028362264635392502	6.16194352665728e-21	6.16194352665728e-21	-0.0028362264635392502	-0.0028362264635392502	-0.0056724529270785005
65.625	96.875	0.006057494450430474	0.003028747225215237	0.003028747225215237	5.8190623708044485e-21	5.8190623708044485e-21	-0.003028747225215237	-0.003028747225215237	-0.006057494450430474
71.875	96.875	0.006384198990779792	0.003192099495389896	0.003192099495389896	5.043477444094323e-21	5.043477444094323e-21	-0.003192099495389896	-0.003192099495389896	-0.006384198990779792
78.125	96.875	0.006649420204913314	0.003324710102456657	0.003324710102456657	3.562427178802138e-21	3.562427178802138e-21	-0.003324710102456657	-0.003324710102456657	-0.006649420204913314
84.375	96.875	0.0068506038675227015	0.0034253019337613507	0.0034253019337613507	1.1742154122010223e-21	1.1742154122010223e-21	-0.0034253019337613507	-0.0034253019337613507	-0.0068506038675227015
90.625	96.875	0.0069858124699675285	0.0034929062349837643	0.0034929062349837643	-3.1109124764222795e-21	-3.1109124764222795e-21	-0.0034929062349837643	-0.0034929062349837643	-0.0069858124699675285
96.875	96.875	0.007053743879494698	0.003526871939747349	0.003526871939747349	-8.663086692012814e-21	-8.663086692012814e-21	-0.003526871939747349	-0.003526871939747349	-0.007053743879494698
