2.777782146222411	1.3888921050461827	19.10401501819332	19.10401501819332	7.641606007277327	7.641606007277327	7.641606007277327	7.641606007277327	19.10401501819332	19.10401501819332
6.944445486506067	1.388891919188382	33.22839989632152	33.22839989632152	13.29135995852861	13.29135995852861	13.29135995852861	13.29135995852861	33.22839989632152	33.22839989632152
11.111112165365078	1.3888917039014053	45.539159104851684	45.539159104851684	18.215663641940672	18.215663641940672	18.215663641940672	18.215663641940672	45.539159104851684	45.539159104851684
15.277782180722284	1.3888915067338605	57.096095623106905	57.096095623106905	22.83843824924276	22.83843824924276	22.83843824924276	22.83843824924276	57.096095623106905	57.096095623106905
19.44444552920079	1.3888913360109396	68.21936004416018	68.21936004416018	27.287744017664068	27.287744017664068	27.287744017664068	27.287744017664068	68.21936004416018	68.21936004416018
23.61111220754907	1.3888911884993695	78.98329686582476	78.98329686582476	31.5933187463299	31.5933187463299	31.5933187463299	31.5933187463299	78.98329686582476	78.98329686582476
27.77778221296532	1.3888910583220657	89.38233977690233	89.38233977690233	35.752935910760925	35.752935910760925	35.752935910760925	35.752935910760925	89.38233977690233	89.38233977690233
31.944445543091028	1.3888909397147142	99.3857281036789	99.3857281036789	39.75429124147156	39.75429124147156	39.75429124147156	39.75429124147156	99.3857281036789	99.3857281036789
36.1111121959232	1.3888908276579257	108.95541599480887	108.95541599480887	43.582166397923544	43.582166397923544	43.582166397923544	43.582166397923544	108.95541599480887	108.95541599480887
40.27778216972324	1.388890717766569	118.0522658866843	118.0522658866843	47.220906354673716	47.220906354673716	47.220906354673716	47.220906354673716	118.0522658866843	118.0522658866843
44.44444546294544	1.3888906059815644	126.63806647340061	126.63806647340061	50.655226589360254	50.655226589360254	50.655226589360254	50.655226589360254	126.63806647340061	126.63806647340061
48.61111207418923	1.3888904881631263	134.67614995502754	134.67614995502754	53.87045998201101	53.87045998201101	53.87045998201101	53.87045998201101	134.67614995502754	134.67614995502754
52.77778200217462	1.3888903595901925	142.13200214269196	142.13200214269196	56.85280085707679	56.85280085707679	56.85280085707679	56.85280085707679	142.13200214269196	142.13200214269196
56.944445245742585	1.3888902144292758	148.97322629481147	148.97322629481147	59.58929051792458	59.58929051792458	59.58929051792458	59.58929051792458	148.97322629481147	148.97322629481147
61.1111118038835	1.388890045054749	155.16922276026233	155.16922276026233	62.06768910410493	62.06768910410493	62.06768910410493	62.06768910410493	155.16922276026233	155.16922276026233
65.27778167580179	1.3888898411272579	160.69094652011685	160.69094652011685	64.27637860804674	64.27637860804674	64.27637860804674	64.27637860804674	160.69094652011685	160.69094652011685
69.44444486103063	1.3888895884448527	165.50911540478293	165.50911540478293	66.20364616191317	66.20364616191317	66.20364616191317	66.20364616191317	165.50911540478293	165.50911540478293
73.61111135961684	1.388889267361967	169.58790645982575	169.58790645982575	67.83516258393031	67.83516258393031	67.83516258393031	67.83516258393031	169.58790645982575	169.58790645982575
77.77778117240933	1.3888888505943189	172.8692624573395	172.8692624573395	69.14770498293579	69.14770498293579	69.14770498293579	69.14770498293579	172.8692624573395	172.8692624573395
81.94444430149645	1.388888300326581	175.22224377493788	175.22224377493788	70.08889750997515	70.08889750997515	70.08889750997515	70.08889750997515	175.22224377493788	175.22224377493788
86.11111075085782	1.3888875642651817	176.28883682990866	176.28883682990866	70.51553473196348	70.51553473196348	70.51553473196348	70.51553473196348	176.28883682990866	176.28883682990866
90.27778052732577	1.3888865702292885	175.02020534309426	175.02020534309426	70.00808213723772	70.00808213723772	70.00808213723772	70.00808213723772	175.02020534309426	175.02020534309426
94.4444436418485	1.3888852210403415	168.31064752360376	168.31064752360376	67.3242590094415	67.3242590094415	67.3242590094415	67.3242590094415	168.31064752360376	168.31064752360376
98.61111008590353	1.388884216036951	147.46652913848675	147.46652913848675	58.98661165539471	58.98661165539471	58.98661165539471	58.98661165539471	147.46652913848675	147.46652913848675
