-2.196280403660524e-18	0.0
6.25	-0.5626741530446575
12.5	-1.119929446404096
18.75	-1.666399206976948
25.0	-2.1968206322385293
31.25	-2.7060854739060844
37.5	-3.189289233162177
43.75	-3.641778393659401
50.0	-4.0591952374266915
56.25	-4.437519812075509
62.5	-4.773108645138959
68.75	-5.062729832703317
75.0	-5.303594164409461
81.25	-5.493381985073295
87.5	-5.630265534233309
93.75	-5.712926548483012
100.0	-5.740568957068098
